    0.34832998236231E+02    0.22760458702230E-03
    0.34786748681535E+02    0.22756410577206E-03
    0.34740556082093E+02    0.22752365187379E-03
    0.34694420372689E+02    0.22748322529941E-03
    0.34648341488178E+02    0.22744282602100E-03
    0.34602319363476E+02    0.22740245401093E-03
    0.34556353933568E+02    0.22736210924174E-03
    0.34510445133503E+02    0.22732179168624E-03
    0.34464592898398E+02    0.22728150131743E-03
    0.34418797163434E+02    0.22724123810855E-03
    0.34373057863860E+02    0.22720100203306E-03
    0.34327374934990E+02    0.22716079306461E-03
    0.34281748312201E+02    0.22712061117711E-03
    0.34236177930940E+02    0.22708045634466E-03
    0.34190663726718E+02    0.22704032854157E-03
    0.34145205635109E+02    0.22700022774238E-03
    0.34099803591757E+02    0.22696015392182E-03
    0.34054457532368E+02    0.22692010705484E-03
    0.34009167392715E+02    0.22688008711662E-03
    0.33963933108637E+02    0.22684009408217E-03
    0.33918754616036E+02    0.22680012792424E-03
    0.33873631850881E+02    0.22676018861469E-03
    0.33828564749206E+02    0.22672027612558E-03
    0.33783553247109E+02    0.22668039042923E-03
    0.33738597280756E+02    0.22664053149815E-03
    0.33693696786375E+02    0.22660069930513E-03
    0.33648851700261E+02    0.22656089382313E-03
    0.33604061958771E+02    0.22652111502538E-03
    0.33559327498331E+02    0.22648136288531E-03
    0.33514648255430E+02    0.22644163737658E-03
    0.33470024166619E+02    0.22640193847305E-03
    0.33425455168519E+02    0.22636226614883E-03
    0.33380941197812E+02    0.22632262037823E-03
    0.33336482191246E+02    0.22628300113577E-03
    0.33292078085632E+02    0.22624340839620E-03
    0.33247728817848E+02    0.22620384213447E-03
    0.33203434324835E+02    0.22616430232574E-03
    0.33159194543599E+02    0.22612478894540E-03
    0.33115009411208E+02    0.22608530196903E-03
    0.33070878864798E+02    0.22604584137242E-03
    0.33026802841567E+02    0.22600640713157E-03
    0.32982781278779E+02    0.22596699922264E-03
    0.32938814113758E+02    0.22592761762033E-03
    0.32894901283898E+02    0.22588826229738E-03
    0.32851042726652E+02    0.22584893322657E-03
    0.32807238379540E+02    0.22580963038096E-03
    0.32763488180145E+02    0.22577035373378E-03
    0.32719792066113E+02    0.22573110325852E-03
    0.32676149975155E+02    0.22569187892889E-03
    0.32632561845046E+02    0.22565268071882E-03
    0.32589027613624E+02    0.22561350860246E-03
    0.32545547218790E+02    0.22557436255418E-03
    0.32502120598511E+02    0.22553524254857E-03
    0.32458747690815E+02    0.22549614856044E-03
    0.32415428433794E+02    0.22545708056481E-03
    0.32372162765606E+02    0.22541803853692E-03
    0.32328950624469E+02    0.22537902245221E-03
    0.32285791948666E+02    0.22534003228634E-03
    0.32242686676543E+02    0.22530106801519E-03
    0.32199634746510E+02    0.22526212961484E-03
    0.32156636097039E+02    0.22522321706156E-03
    0.32113690666666E+02    0.22518433033185E-03
    0.32070798393990E+02    0.22514546940240E-03
    0.32027959217673E+02    0.22510663425012E-03
    0.31985173076439E+02    0.22506782485208E-03
    0.31942439909077E+02    0.22502904118396E-03
    0.31899759654437E+02    0.22499028321934E-03
    0.31857132251433E+02    0.22495155093180E-03
    0.31814557639041E+02    0.22491284429516E-03
    0.31772035756300E+02    0.22487416328347E-03
    0.31729566542312E+02    0.22483550787099E-03
    0.31687149936242E+02    0.22479687803223E-03
    0.31644785877317E+02    0.22475827374188E-03
    0.31602474304825E+02    0.22471969497488E-03
    0.31560215158119E+02    0.22468114170638E-03
    0.31518008376613E+02    0.22464261391174E-03
    0.31475853899785E+02    0.22460411156654E-03
    0.31433751667174E+02    0.22456563464658E-03
    0.31391701618379E+02    0.22452718312785E-03
    0.31349703693066E+02    0.22448875698659E-03
    0.31307757830960E+02    0.22445035619920E-03
    0.31265863971850E+02    0.22441198074233E-03
    0.31224022055584E+02    0.22437363059280E-03
    0.31182232022074E+02    0.22433530572768E-03
    0.31140493811296E+02    0.22429700612419E-03
    0.31098807363284E+02    0.22425873175980E-03
    0.31057172618137E+02    0.22422048261215E-03
    0.31015589516013E+02    0.22418225865910E-03
    0.30974057997134E+02    0.22414405987851E-03
    0.30932578001783E+02    0.22410588624611E-03
    0.30891149470304E+02    0.22406773773616E-03
    0.30849772343104E+02    0.22402961432310E-03
    0.30808446560651E+02    0.22399151598159E-03
    0.30767172063473E+02    0.22395344268651E-03
    0.30725948792161E+02    0.22391539441297E-03
    0.30684776687367E+02    0.22387737113631E-03
    0.30643655689806E+02    0.22383937283206E-03
    0.30602585740250E+02    0.22380139947599E-03
    0.30561566779537E+02    0.22376345104408E-03
    0.30520598748563E+02    0.22372552751251E-03
    0.30479681588287E+02    0.22368762885769E-03
    0.30438815239727E+02    0.22364975505623E-03
    0.30397999643965E+02    0.22361190608496E-03
    0.30357234742142E+02    0.22357408192091E-03
    0.30316520475459E+02    0.22353628254131E-03
    0.30275856785180E+02    0.22349850792361E-03
    0.30235243612629E+02    0.22346075804546E-03
    0.30194680899191E+02    0.22342303288470E-03
    0.30154168586311E+02    0.22338533241939E-03
    0.30113706615496E+02    0.22334765662779E-03
    0.30073294928311E+02    0.22331000548832E-03
    0.30032933466385E+02    0.22327237897965E-03
    0.29992622171405E+02    0.22323477708062E-03
    0.29952360985119E+02    0.22319719976905E-03
    0.29912149849337E+02    0.22315964702025E-03
    0.29871988705927E+02    0.22312211880930E-03
    0.29831877496820E+02    0.22308461511155E-03
    0.29791816164003E+02    0.22304713590254E-03
    0.29751804649528E+02    0.22300968115805E-03
    0.29711842895505E+02    0.22297225085405E-03
    0.29671930844103E+02    0.22293484496675E-03
    0.29632068437554E+02    0.22289746347258E-03
    0.29592255618146E+02    0.22286010634817E-03
    0.29552492328231E+02    0.22282277357036E-03
    0.29512778510219E+02    0.22278546511621E-03
    0.29473114106579E+02    0.22274818096299E-03
    0.29433499059842E+02    0.22271092108816E-03
    0.29393933312597E+02    0.22267368546941E-03
    0.29354416807492E+02    0.22263647408463E-03
    0.29314949487238E+02    0.22259928691191E-03
    0.29275531294603E+02    0.22256212392953E-03
    0.29236162172414E+02    0.22252498511598E-03
    0.29196842063560E+02    0.22248787044998E-03
    0.29157570910987E+02    0.22245077991039E-03
    0.29118348657703E+02    0.22241371347631E-03
    0.29079175246771E+02    0.22237667112703E-03
    0.29040050621319E+02    0.22233965284202E-03
    0.29000974724530E+02    0.22230265860095E-03
    0.28961947499648E+02    0.22226568838299E-03
    0.28922968889975E+02    0.22222874216453E-03
    0.28884038838873E+02    0.22219181992139E-03
    0.28845157289764E+02    0.22215492162959E-03
    0.28806324186127E+02    0.22211804726537E-03
    0.28767539471500E+02    0.22208119680521E-03
    0.28728803089483E+02    0.22204437022579E-03
    0.28690114983730E+02    0.22200756750400E-03
    0.28651475097959E+02    0.22197078861696E-03
    0.28612883375942E+02    0.22193403354198E-03
    0.28574339761512E+02    0.22189730225660E-03
    0.28535844198562E+02    0.22186059473857E-03
    0.28497396631041E+02    0.22182391096582E-03
    0.28458997002958E+02    0.22178725091653E-03
    0.28420645258380E+02    0.22175061456904E-03
    0.28382341341432E+02    0.22171400190192E-03
    0.28344085196300E+02    0.22167741289394E-03
    0.28305876767224E+02    0.22164084752406E-03
    0.28267715998505E+02    0.22160430577146E-03
    0.28229602834504E+02    0.22156778761549E-03
    0.28191537219635E+02    0.22153129303571E-03
    0.28153519098376E+02    0.22149482201188E-03
    0.28115548415259E+02    0.22145837452396E-03
    0.28077625114876E+02    0.22142195055207E-03
    0.28039749141875E+02    0.22138555007656E-03
    0.28001920440965E+02    0.22134917307795E-03
    0.27964138956911E+02    0.22131281953629E-03
    0.27926404634536E+02    0.22127648942878E-03
    0.27888717418720E+02    0.22124018273196E-03
    0.27851077254403E+02    0.22120389942259E-03
    0.27813484086580E+02    0.22116763947762E-03
    0.27775937860307E+02    0.22113140287424E-03
    0.27738438520693E+02    0.22109518958985E-03
    0.27700986012910E+02    0.22105899960206E-03
    0.27663580282183E+02    0.22102283288869E-03
    0.27626221273796E+02    0.22098668942778E-03
    0.27588908933092E+02    0.22095056919756E-03
    0.27551643205468E+02    0.22091447217648E-03
    0.27514424036382E+02    0.22087839834320E-03
    0.27477251371346E+02    0.22084234767657E-03
    0.27440125155932E+02    0.22080632015565E-03
    0.27403045335768E+02    0.22077031575971E-03
    0.27366011856537E+02    0.22073433446820E-03
    0.27329024663983E+02    0.22069837626079E-03
    0.27292083703904E+02    0.22066244111733E-03
    0.27255188922157E+02    0.22062652901788E-03
    0.27218340264654E+02    0.22059063994269E-03
    0.27181537677365E+02    0.22055477387219E-03
    0.27144781106317E+02    0.22051893078702E-03
    0.27108070497593E+02    0.22048311066801E-03
    0.27071405797333E+02    0.22044731349616E-03
    0.27034786951734E+02    0.22041153925268E-03
    0.26998213907049E+02    0.22037578791896E-03
    0.26961686609589E+02    0.22034005947565E-03
    0.26925205005719E+02    0.22030435390049E-03
    0.26888769041863E+02    0.22026867117074E-03
    0.26852378664500E+02    0.22023301126387E-03
    0.26816033820166E+02    0.22019737415760E-03
    0.26779734455453E+02    0.22016175982982E-03
    0.26743480517009E+02    0.22012616825867E-03
    0.26707271951538E+02    0.22009059942246E-03
    0.26671108705802E+02    0.22005505329974E-03
    0.26634990726618E+02    0.22001952986927E-03
    0.26598917960858E+02    0.21998402910999E-03
    0.26562890355451E+02    0.21994855100108E-03
    0.26526907857383E+02    0.21991309552188E-03
    0.26490970413694E+02    0.21987766265197E-03
    0.26455077971480E+02    0.21984225237111E-03
    0.26419230477896E+02    0.21980686465928E-03
    0.26383427880149E+02    0.21977149949663E-03
    0.26347670125503E+02    0.21973615686352E-03
    0.26311957161278E+02    0.21970083674052E-03
    0.26276288934850E+02    0.21966553910836E-03
    0.26240665393650E+02    0.21963026394800E-03
    0.26205086485164E+02    0.21959501124056E-03
    0.26169552156935E+02    0.21955978096736E-03
    0.26134062356560E+02    0.21952457310992E-03
    0.26098617031692E+02    0.21948938764995E-03
    0.26063216130040E+02    0.21945422456931E-03
    0.26027859599367E+02    0.21941908385008E-03
    0.25992547387492E+02    0.21938396547450E-03
    0.25957279442289E+02    0.21934886942359E-03
    0.25922055711688E+02    0.21931379567553E-03
    0.25886876143672E+02    0.21927874420831E-03
    0.25851740686283E+02    0.21924371500013E-03
    0.25816649287612E+02    0.21920870802941E-03
    0.25781601895812E+02    0.21917372327478E-03
    0.25746598459085E+02    0.21913876071509E-03
    0.25711638925691E+02    0.21910382032937E-03
    0.25676723243944E+02    0.21906890209689E-03
    0.25641851362212E+02    0.21903400599709E-03
    0.25607023228920E+02    0.21899913200966E-03
    0.25572238792546E+02    0.21896428011445E-03
    0.25537498001622E+02    0.21892945029153E-03
    0.25502800804736E+02    0.21889464252118E-03
    0.25468147150530E+02    0.21885985678385E-03
    0.25433536987701E+02    0.21882509306021E-03
    0.25398970264998E+02    0.21879035133113E-03
    0.25364446931229E+02    0.21875563157764E-03
    0.25329966935251E+02    0.21872093378101E-03
    0.25295530225980E+02    0.21868625792267E-03
    0.25261136752383E+02    0.21865160398425E-03
    0.25226786463483E+02    0.21861697194756E-03
    0.25192479308357E+02    0.21858236179462E-03
    0.25158215236134E+02    0.21854777350760E-03
    0.25123994196000E+02    0.21851320706890E-03
    0.25089816137194E+02    0.21847866246107E-03
    0.25055681009007E+02    0.21844413966685E-03
    0.25021588760787E+02    0.21840963866916E-03
    0.24987539341935E+02    0.21837515945108E-03
    0.24953532701903E+02    0.21834070199387E-03
    0.24919568790202E+02    0.21830626627624E-03
    0.24885647556391E+02    0.21827185227688E-03
    0.24851768950088E+02    0.21823745997470E-03
    0.24817932920960E+02    0.21820308934883E-03
    0.24784139418730E+02    0.21816874037858E-03
    0.24750388393175E+02    0.21813441304350E-03
    0.24716679794125E+02    0.21810010732333E-03
    0.24683013571462E+02    0.21806582319801E-03
    0.24649389675123E+02    0.21803156064770E-03
    0.24615808055097E+02    0.21799731965274E-03
    0.24582268661429E+02    0.21796310019369E-03
    0.24548771444214E+02    0.21792890225130E-03
    0.24515316353603E+02    0.21789472580652E-03
    0.24481903339797E+02    0.21786057084050E-03
    0.24448532353052E+02    0.21782643733457E-03
    0.24415203343679E+02    0.21779232527027E-03
    0.24381916262038E+02    0.21775823462933E-03
    0.24348671058544E+02    0.21772416539367E-03
    0.24315467683666E+02    0.21769011754538E-03
    0.24282306087924E+02    0.21765609106677E-03
    0.24249186221891E+02    0.21762208594032E-03
    0.24216108036195E+02    0.21758810214869E-03
    0.24183071481513E+02    0.21755413967474E-03
    0.24150076508578E+02    0.21752019850151E-03
    0.24117123068175E+02    0.21748627861220E-03
    0.24084211111139E+02    0.21745237999021E-03
    0.24051340588361E+02    0.21741850261912E-03
    0.24018511450783E+02    0.21738464648268E-03
    0.23985723649399E+02    0.21735081156476E-03
    0.23952977135256E+02    0.21731699784712E-03
    0.23920271859453E+02    0.21728320530908E-03
    0.23887607773142E+02    0.21724943393000E-03
    0.23854984827526E+02    0.21721568368946E-03
    0.23822402973863E+02    0.21718195456723E-03
    0.23789862163459E+02    0.21714824654331E-03
    0.23757362347675E+02    0.21711455959789E-03
    0.23724903477924E+02    0.21708089371138E-03
    0.23692485505669E+02    0.21704724886436E-03
    0.23660108382429E+02    0.21701362503765E-03
    0.23627772059770E+02    0.21698002221225E-03
    0.23595476489313E+02    0.21694644036936E-03
    0.23563221622730E+02    0.21691287949038E-03
    0.23531007411746E+02    0.21687933955690E-03
    0.23498833808135E+02    0.21684582055072E-03
    0.23466700763725E+02    0.21681232245380E-03
    0.23434608230396E+02    0.21677884524834E-03
    0.23402556160077E+02    0.21674538891668E-03
    0.23370544504751E+02    0.21671195344138E-03
    0.23338573216452E+02    0.21667853880518E-03
    0.23306642247265E+02    0.21664514499102E-03
    0.23274751549326E+02    0.21661177198199E-03
    0.23242901074824E+02    0.21657841976139E-03
    0.23211090775998E+02    0.21654508831270E-03
    0.23179320605138E+02    0.21651177761959E-03
    0.23147590514587E+02    0.21647848766587E-03
    0.23115900456737E+02    0.21644521843557E-03
    0.23084250384033E+02    0.21641196991289E-03
    0.23052640248970E+02    0.21637874208219E-03
    0.23021070004095E+02    0.21634553492801E-03
    0.22989539602004E+02    0.21631234843504E-03
    0.22958048995348E+02    0.21627918258617E-03
    0.22926598136823E+02    0.21624603736144E-03
    0.22895186979182E+02    0.21621291274081E-03
    0.22863815475224E+02    0.21617980870447E-03
    0.22832483577802E+02    0.21614672523281E-03
    0.22801191239818E+02    0.21611366230643E-03
    0.22769938414226E+02    0.21608061990612E-03
    0.22738725054029E+02    0.21604759801289E-03
    0.22707551112282E+02    0.21601459660793E-03
    0.22676416542090E+02    0.21598161567266E-03
    0.22645321296608E+02    0.21594865518866E-03
    0.22614265329043E+02    0.21591571513775E-03
    0.22583248592650E+02    0.21588279550190E-03
    0.22552271040738E+02    0.21584989626330E-03
    0.22521332626662E+02    0.21581701740434E-03
    0.22490433303831E+02    0.21578415890759E-03
    0.22459573025701E+02    0.21575132075579E-03
    0.22428751745782E+02    0.21571850293191E-03
    0.22397969417630E+02    0.21568570541907E-03
    0.22367225994854E+02    0.21565292820060E-03
    0.22336521431113E+02    0.21562017126000E-03
    0.22305855680114E+02    0.21558743458097E-03
    0.22275228695615E+02    0.21555471814737E-03
    0.22244640431424E+02    0.21552202194326E-03
